date,tourney,surface,round,playerA,playerB,rankA,rankB,oddsA,oddsB,score,comment,source_file,gender,winner,playerA_norm,playerB_norm,pA_implied_fair,pB_implied_fair
2008-01-01,Chennai Open,Hard,1st Round,Garcia-Lopez G.,Peya A.,90.0,187.0,1.53,2.37,,Completed,allyears.csv,M,A,garcia-lopez g.,peya a.,0.6076923076923076,0.3923076923076922
2008-01-01,Chennai Open,Hard,1st Round,Zovko L.,Ascione T.,759.0,94.0,2.62,1.44,,Completed,allyears.csv,M,A,zovko l.,ascione t.,0.354679802955665,0.645320197044335
2008-01-01,Chennai Open,Hard,1st Round,Nadal R.,Montcourt M.,2.0,123.0,1.01,15.0,,Completed,allyears.csv,M,A,nadal r.,montcourt m.,0.9369144284821986,0.0630855715178013
2008-01-01,Chennai Open,Hard,1st Round,Ram R.,Schukin Y.,253.0,122.0,1.53,2.37,,Completed,allyears.csv,M,A,ram r.,schukin y.,0.6076923076923076,0.3923076923076922
2008-01-01,Chennai Open,Hard,1st Round,Mahut N.,Haase R.,45.0,114.0,,,,Completed,allyears.csv,M,A,mahut n.,haase r.,,
2008-01-01,Chennai Open,Hard,1st Round,Moya C.,Gabashvili T.,17.0,125.0,1.05,9.0,,Completed,allyears.csv,M,A,moya c.,gabashvili t.,0.8955223880597014,0.1044776119402985
2008-01-01,Chennai Open,Hard,1st Round,Cilic M.,Troicki V.,71.0,127.0,1.44,2.62,,Completed,allyears.csv,M,A,cilic m.,troicki v.,0.645320197044335,0.354679802955665
2008-01-01,Chennai Open,Hard,1st Round,Kudryavtsev A.,Amritraj P.,255.0,278.0,1.53,2.37,,Completed,allyears.csv,M,A,kudryavtsev a.,amritraj p.,0.6076923076923076,0.3923076923076922
2008-01-01,Qatar Exxon Mobil Open,Hard,1st Round,Rochus C.,Karlovic I.,194.0,22.0,5.0,1.14,,Completed,allyears.csv,M,A,rochus c.,karlovic i.,0.1856677524429967,0.8143322475570033
2008-01-01,Qatar Exxon Mobil Open,Hard,1st Round,Kiefer N.,de Chaunac S.,49.0,377.0,1.12,5.5,,Completed,allyears.csv,M,A,kiefer n.,de chaunac s.,0.8308157099697885,0.1691842900302115
2008-01-01,Qatar Exxon Mobil Open,Hard,1st Round,Davydenko N.,Dorsch B.,4.0,215.0,1.08,7.0,,Completed,allyears.csv,M,A,davydenko n.,dorsch b.,0.8663366336633663,0.1336633663366336
2008-01-01,Qatar Exxon Mobil Open,Hard,1st Round,Wawrinka S.,Martin A.,36.0,143.0,1.22,4.0,,Completed,allyears.csv,M,A,wawrinka s.,martin a.,0.7662835249042146,0.2337164750957854
2008-01-01,Qatar Exxon Mobil Open,Hard,1st Round,Calleri A.,Robredo T.,42.0,10.0,2.62,1.44,,Completed,allyears.csv,M,A,calleri a.,robredo t.,0.354679802955665,0.645320197044335
2008-01-01,Qatar Exxon Mobil Open,Hard,1st Round,Schuettler R.,Pavel A.,99.0,75.0,2.1,1.66,,Completed,allyears.csv,M,A,schuettler r.,pavel a.,0.4414893617021276,0.5585106382978724
2008-01-01,Qatar Exxon Mobil Open,Hard,1st Round,Tipsarevic J.,Ventura S.,52.0,87.0,1.16,4.5,,Completed,allyears.csv,M,A,tipsarevic j.,ventura s.,0.7950530035335689,0.204946996466431
2008-01-01,Qatar Exxon Mobil Open,Hard,1st Round,Murray A.,Rochus O.,11.0,48.0,1.16,4.5,,Completed,allyears.csv,M,A,murray a.,rochus o.,0.7950530035335689,0.204946996466431
2008-01-01,Next Generation Adelaide International,Hard,1st Round,Guccione C.,Odesnik W.,91.0,126.0,1.57,2.25,,Completed,allyears.csv,M,A,guccione c.,odesnik w.,0.5890052356020942,0.4109947643979057
2008-01-01,Next Generation Adelaide International,Hard,1st Round,Tsonga J.W.,Hanescu V.,43.0,76.0,1.28,3.5,,Completed,allyears.csv,M,A,tsonga j.w.,hanescu v.,0.7322175732217574,0.2677824267782427
2008-01-01,Next Generation Adelaide International,Hard,1st Round,Spadea V.,Grosjean S.,77.0,53.0,2.87,1.38,,Completed,allyears.csv,M,A,spadea v.,grosjean s.,0.3247058823529411,0.6752941176470588
2008-01-01,Next Generation Adelaide International,Hard,1st Round,Acasuso J.,Falla A.,65.0,81.0,1.8,1.9,,Completed,allyears.csv,M,A,acasuso j.,falla a.,0.5135135135135135,0.4864864864864864
2008-01-01,Next Generation Adelaide International,Hard,1st Round,Hewitt L.,Sela D.,21.0,64.0,1.14,5.0,,Completed,allyears.csv,M,A,hewitt l.,sela d.,0.8143322475570033,0.1856677524429967
2008-01-01,Next Generation Adelaide International,Hard,1st Round,Dancevic F.,Bolelli S.,72.0,67.0,1.57,2.25,,Completed,allyears.csv,M,A,dancevic f.,bolelli s.,0.5890052356020942,0.4109947643979057
2008-01-01,Next Generation Adelaide International,Hard,1st Round,Gulbis E.,Golubev A.,61.0,177.0,1.4,2.75,,Completed,allyears.csv,M,A,gulbis e.,golubev a.,0.6626506024096386,0.3373493975903614
2008-01-01,Chennai Open,Hard,1st Round,Eschauer W.,Salva B.,66.0,326.0,1.4,2.75,,Completed,allyears.csv,M,A,eschauer w.,salva b.,0.6626506024096386,0.3373493975903614
2008-01-01,Next Generation Adelaide International,Hard,1st Round,Korolev E.,Jones A.,80.0,131.0,,,,Completed,allyears.csv,M,A,korolev e.,jones a.,,
2008-01-01,Next Generation Adelaide International,Hard,1st Round,Mathieu P.H.,Benneteau J.,25.0,68.0,1.44,2.62,,Completed,allyears.csv,M,A,mathieu p.h.,benneteau j.,0.645320197044335,0.354679802955665
2008-01-01,Next Generation Adelaide International,Hard,1st Round,Nieminen J.,Klec I.,27.0,224.0,1.16,4.5,,Completed,allyears.csv,M,A,nieminen j.,klec i.,0.7950530035335689,0.204946996466431
2008-01-02,Next Generation Adelaide International,Hard,2nd Round,Sirianni J.,Querrey S.,195.0,63.0,3.0,1.36,,Completed,allyears.csv,M,A,sirianni j.,querrey s.,0.3119266055045871,0.6880733944954128
2008-01-02,Next Generation Adelaide International,Hard,2nd Round,Becker B.,Russell M.,84.0,82.0,1.83,1.83,,Completed,allyears.csv,M,A,becker b.,russell m.,0.5,0.5
2008-01-02,Next Generation Adelaide International,Hard,2nd Round,Mathieu P.H.,Guccione C.,25.0,91.0,1.4,2.75,,Completed,allyears.csv,M,A,mathieu p.h.,guccione c.,0.6626506024096386,0.3373493975903614
2008-01-02,Qatar Exxon Mobil Open,Hard,2nd Round,Johansson T.,Berrer M.,62.0,57.0,1.44,2.62,,Completed,allyears.csv,M,A,johansson t.,berrer m.,0.645320197044335,0.354679802955665
2008-01-02,Qatar Exxon Mobil Open,Hard,2nd Round,Wawrinka S.,Rochus C.,36.0,194.0,1.16,4.5,,Completed,allyears.csv,M,A,wawrinka s.,rochus c.,0.7950530035335689,0.204946996466431
2008-01-02,Next Generation Adelaide International,Hard,2nd Round,Llodra M.,Korolev E.,93.0,80.0,1.83,1.83,,Completed,allyears.csv,M,A,llodra m.,korolev e.,0.5,0.5
2008-01-02,Qatar Exxon Mobil Open,Hard,2nd Round,Kohlschreiber P.,Volandri F.,32.0,40.0,1.19,4.33,,Completed,allyears.csv,M,A,kohlschreiber p.,volandri f.,0.7844202898550725,0.2155797101449275
2008-01-02,Chennai Open,Hard,2nd Round,Moya C.,Kudryavtsev A.,17.0,255.0,1.05,9.0,,Completed,allyears.csv,M,A,moya c.,kudryavtsev a.,0.8955223880597014,0.1044776119402985
2008-01-02,Chennai Open,Hard,2nd Round,Malisse X.,Melzer J.,112.0,60.0,1.57,2.25,,Completed,allyears.csv,M,A,malisse x.,melzer j.,0.5890052356020942,0.4109947643979057
2008-01-02,Chennai Open,Hard,2nd Round,Serra F.,Vliegen K.,92.0,98.0,2.0,1.72,,Completed,allyears.csv,M,A,serra f.,vliegen k.,0.4623655913978494,0.5376344086021505
2008-01-02,Chennai Open,Hard,2nd Round,Youzhny M.,Roger-Vasselin E.,19.0,97.0,1.12,5.5,,Completed,allyears.csv,M,A,youzhny m.,roger-vasselin e.,0.8308157099697885,0.1691842900302115
2008-01-02,Qatar Exxon Mobil Open,Hard,2nd Round,Davydenko N.,Santoro F.,4.0,37.0,1.14,5.0,,Completed,allyears.csv,M,A,davydenko n.,santoro f.,0.8143322475570033,0.1856677524429967
2008-01-02,Qatar Exxon Mobil Open,Hard,2nd Round,Calleri A.,Lee H.T.,42.0,51.0,1.66,2.1,,Completed,allyears.csv,M,A,calleri a.,lee h.t.,0.5585106382978724,0.4414893617021276
2008-01-02,Qatar Exxon Mobil Open,Hard,2nd Round,Murray A.,Schuettler R.,11.0,99.0,1.07,7.5,,Completed,allyears.csv,M,A,murray a.,schuettler r.,0.8751458576429404,0.1248541423570595
2008-01-03,Qatar Exxon Mobil Open,Hard,Quarterfinals,Wawrinka S.,Calleri A.,36.0,42.0,1.61,2.2,,Completed,allyears.csv,M,A,wawrinka s.,calleri a.,0.5774278215223098,0.4225721784776903
2008-01-03,Qatar Exxon Mobil Open,Hard,Quarterfinals,Murray A.,Johansson T.,11.0,62.0,1.16,4.5,,Completed,allyears.csv,M,A,murray a.,johansson t.,0.7950530035335689,0.204946996466431
2008-01-03,Qatar Exxon Mobil Open,Hard,Quarterfinals,Ljubicic I.,Kohlschreiber P.,18.0,32.0,1.5,2.5,,Completed,allyears.csv,M,A,ljubicic i.,kohlschreiber p.,0.625,0.375
2008-01-03,Chennai Open,Hard,2nd Round,Cilic M.,Mahut N.,71.0,45.0,2.62,1.44,,Completed,allyears.csv,M,A,cilic m.,mahut n.,0.354679802955665,0.645320197044335
2008-01-03,Next Generation Adelaide International,Hard,2nd Round,Spadea V.,Zverev M.,77.0,88.0,2.0,1.72,,Completed,allyears.csv,M,A,spadea v.,zverev m.,0.4623655913978494,0.5376344086021505
2008-01-03,Chennai Open,Hard,2nd Round,Haase R.,Zovko L.,114.0,759.0,1.28,3.5,,Completed,allyears.csv,M,A,haase r.,zovko l.,0.7322175732217574,0.2677824267782427
2008-01-03,Qatar Exxon Mobil Open,Hard,Quarterfinals,Davydenko N.,Tursunov D.,4.0,34.0,1.19,4.33,,Completed,allyears.csv,M,A,davydenko n.,tursunov d.,0.7844202898550725,0.2155797101449275
2008-01-03,Next Generation Adelaide International,Hard,2nd Round,Nieminen J.,Dancevic F.,27.0,72.0,1.44,2.62,,Completed,allyears.csv,M,A,nieminen j.,dancevic f.,0.645320197044335,0.354679802955665
2008-01-03,Chennai Open,Hard,2nd Round,Garcia-Lopez G.,Eschauer W.,90.0,66.0,1.4,2.75,,Completed,allyears.csv,M,A,garcia-lopez g.,eschauer w.,0.6626506024096386,0.3373493975903614
2008-01-03,Next Generation Adelaide International,Hard,2nd Round,Tsonga J.W.,Gulbis E.,43.0,61.0,1.53,2.37,,Completed,allyears.csv,M,A,tsonga j.w.,gulbis e.,0.6076923076923076,0.3923076923076922
2008-01-03,Next Generation Adelaide International,Hard,2nd Round,Hewitt L.,Acasuso J.,21.0,65.0,1.28,3.5,,Completed,allyears.csv,M,A,hewitt l.,acasuso j.,0.7322175732217574,0.2677824267782427
2008-01-04,Qatar Exxon Mobil Open,Hard,Semifinals,Murray A.,Davydenko N.,11.0,4.0,1.57,2.25,,Completed,allyears.csv,M,A,murray a.,davydenko n.,0.5890052356020942,0.4109947643979057
2008-01-04,Qatar Exxon Mobil Open,Hard,Semifinals,Wawrinka S.,Ljubicic I.,36.0,18.0,2.0,1.72,,Completed,allyears.csv,M,A,wawrinka s.,ljubicic i.,0.4623655913978494,0.5376344086021505
2008-01-04,Chennai Open,Hard,Quarterfinals,Youzhny M.,Malisse X.,19.0,112.0,1.72,2.0,,Completed,allyears.csv,M,A,youzhny m.,malisse x.,0.5376344086021505,0.4623655913978494
2008-01-04,Chennai Open,Hard,Quarterfinals,Cilic M.,Haase R.,71.0,114.0,1.61,2.2,,Completed,allyears.csv,M,A,cilic m.,haase r.,0.5774278215223098,0.4225721784776903
2008-01-04,Chennai Open,Hard,Quarterfinals,Nadal R.,Garcia-Lopez G.,2.0,90.0,1.01,15.0,,Completed,allyears.csv,M,A,nadal r.,garcia-lopez g.,0.9369144284821986,0.0630855715178013
2008-01-04,Chennai Open,Hard,Quarterfinals,Moya C.,Serra F.,17.0,92.0,1.3,3.39,,Completed,allyears.csv,M,A,moya c.,serra f.,0.7228144989339019,0.2771855010660981
2008-01-04,Next Generation Adelaide International,Hard,Quarterfinals,Llodra M.,Becker B.,93.0,84.0,1.83,1.83,,Completed,allyears.csv,M,A,llodra m.,becker b.,0.5,0.5
2008-01-04,Next Generation Adelaide International,Hard,Quarterfinals,Sirianni J.,Mathieu P.H.,195.0,25.0,4.33,1.2,,Completed,allyears.csv,M,A,sirianni j.,mathieu p.h.,0.2169981916817359,0.783001808318264
2008-01-04,Next Generation Adelaide International,Hard,Quarterfinals,Tsonga J.W.,Hewitt L.,43.0,21.0,3.75,1.25,,Completed,allyears.csv,M,A,tsonga j.w.,hewitt l.,0.25,0.75
2008-01-04,Next Generation Adelaide International,Hard,Quarterfinals,Nieminen J.,Spadea V.,27.0,77.0,1.28,3.5,,Completed,allyears.csv,M,A,nieminen j.,spadea v.,0.7322175732217574,0.2677824267782427
2008-01-05,Chennai Open,Hard,Semifinals,Youzhny M.,Cilic M.,19.0,71.0,1.3,3.39,,Completed,allyears.csv,M,A,youzhny m.,cilic m.,0.7228144989339019,0.2771855010660981
2008-01-05,Next Generation Adelaide International,Hard,Semifinals,Llodra M.,Sirianni J.,93.0,195.0,1.53,2.37,,Completed,allyears.csv,M,A,llodra m.,sirianni j.,0.6076923076923076,0.3923076923076922
2008-01-05,Next Generation Adelaide International,Hard,Semifinals,Nieminen J.,Tsonga J.W.,27.0,43.0,2.0,1.72,,Completed,allyears.csv,M,A,nieminen j.,tsonga j.w.,0.4623655913978494,0.5376344086021505
2008-01-05,Chennai Open,Hard,Semifinals,Nadal R.,Moya C.,2.0,17.0,1.14,5.0,,Completed,allyears.csv,M,A,nadal r.,moya c.,0.8143322475570033,0.1856677524429967
2008-01-05,Qatar Exxon Mobil Open,Hard,The Final,Murray A.,Wawrinka S.,11.0,36.0,1.3,3.5,,Completed,allyears.csv,M,A,murray a.,wawrinka s.,0.7291666666666667,0.2708333333333333
2008-01-06,Next Generation Adelaide International,Hard,The Final,Llodra M.,Nieminen J.,93.0,27.0,3.4,1.33,,Completed,allyears.csv,M,A,llodra m.,nieminen j.,0.281183932346723,0.7188160676532769
2008-01-06,Chennai Open,Hard,The Final,Youzhny M.,Nadal R.,19.0,2.0,2.87,1.4,,Completed,allyears.csv,M,A,youzhny m.,nadal r.,0.3278688524590163,0.6721311475409837
2008-01-07,Medibank International,Hard,1st Round,Calleri A.,Jones G.,40.0,383.0,1.05,8.5,,Completed,allyears.csv,M,A,calleri a.,jones g.,0.8900523560209423,0.1099476439790576
2008-01-07,Medibank International,Hard,1st Round,Santoro F.,Blake J.,37.0,13.0,3.75,1.25,,Completed,allyears.csv,M,A,santoro f.,blake j.,0.25,0.75
2008-01-07,Medibank International,Hard,1st Round,Grosjean S.,Luczak P.,51.0,90.0,1.53,2.37,,Completed,allyears.csv,M,A,grosjean s.,luczak p.,0.6076923076923076,0.3923076923076922
2008-01-07,Medibank International,Hard,1st Round,Verdasco F.,Lopez F.,27.0,36.0,1.66,2.1,,Completed,allyears.csv,M,A,verdasco f.,lopez f.,0.5585106382978724,0.4414893617021276
2008-01-07,Medibank International,Hard,1st Round,Berdych T.,Volandri F.,14.0,41.0,1.12,5.5,,Completed,allyears.csv,M,A,berdych t.,volandri f.,0.8308157099697885,0.1691842900302115
2008-01-07,Medibank International,Hard,1st Round,Gasquet R.,Andreev I.,8.0,34.0,1.36,3.0,,Completed,allyears.csv,M,A,gasquet r.,andreev i.,0.6880733944954128,0.3119266055045871
2008-01-07,Heineken Open,Hard,1st Round,Roitman S.,Rosol L.,70.0,271.0,1.57,2.25,,Completed,allyears.csv,M,A,roitman s.,rosol l.,0.5890052356020942,0.4109947643979057
2008-01-07,Heineken Open,Hard,1st Round,Massu N.,Jones G.D.,80.0,1214.0,1.16,4.5,,Completed,allyears.csv,M,A,massu n.,jones g.d.,0.7950530035335689,0.204946996466431
2008-01-07,Medibank International,Hard,1st Round,Simon G.,Fish M.,30.0,39.0,2.37,1.53,,Completed,allyears.csv,M,A,simon g.,fish m.,0.3923076923076922,0.6076923076923076
2008-01-07,Heineken Open,Hard,1st Round,Rochus O.,Berrer M.,55.0,52.0,1.61,2.2,,Completed,allyears.csv,M,A,rochus o.,berrer m.,0.5774278215223098,0.4225721784776903
2008-01-07,Heineken Open,Hard,1st Round,Melzer J.,Eschauer W.,62.0,65.0,1.3,3.39,,Completed,allyears.csv,M,A,melzer j.,eschauer w.,0.7228144989339019,0.2771855010660981
2008-01-07,Heineken Open,Hard,1st Round,Montanes A.,Statham R.,45.0,557.0,1.16,4.5,,Completed,allyears.csv,M,A,montanes a.,statham r.,0.7950530035335689,0.204946996466431
2008-01-07,Heineken Open,Hard,1st Round,Mayer F.,Querrey S.,56.0,63.0,2.62,1.44,,Completed,allyears.csv,M,A,mayer f.,querrey s.,0.354679802955665,0.645320197044335
2008-01-07,Heineken Open,Hard,1st Round,Chela J.I.,King-Turner D.,20.0,344.0,1.06,8.0,,Completed,allyears.csv,M,A,chela j.i.,king-turner d.,0.8830022075055188,0.1169977924944812
2008-01-07,Heineken Open,Hard,1st Round,Benneteau J.,Sela D.,74.0,66.0,1.61,2.25,,Completed,allyears.csv,M,A,benneteau j.,sela d.,0.582901554404145,0.4170984455958549
2008-01-07,Heineken Open,Hard,1st Round,Almagro N.,Acasuso J.,29.0,64.0,1.57,2.25,,Completed,allyears.csv,M,A,almagro n.,acasuso j.,0.5890052356020942,0.4109947643979057
2008-01-07,Heineken Open,Hard,1st Round,Kohlschreiber P.,Russell M.,31.0,101.0,1.36,3.0,,Completed,allyears.csv,M,A,kohlschreiber p.,russell m.,0.6880733944954128,0.3119266055045871
2008-01-08,Medibank International,Hard,1st Round,Guccione C.,Martin A.,125.0,138.0,1.33,3.25,,Completed,allyears.csv,M,A,guccione c.,martin a.,0.7096069868995633,0.2903930131004367
2008-01-08,Medibank International,Hard,1st Round,Seppi A.,Tsonga J.W.,47.0,38.0,3.25,1.33,,Completed,allyears.csv,M,A,seppi a.,tsonga j.w.,0.2903930131004367,0.7096069868995633
2008-01-08,Medibank International,Hard,1st Round,Stepanek R.,Robredo T.,32.0,11.0,2.5,1.5,,Completed,allyears.csv,M,A,stepanek r.,robredo t.,0.375,0.625
2008-01-08,Medibank International,Hard,1st Round,Tursunov D.,Wawrinka S.,35.0,28.0,2.1,1.66,,Completed,allyears.csv,M,A,tursunov d.,wawrinka s.,0.4414893617021276,0.5585106382978724
2008-01-08,Medibank International,Hard,1st Round,Hewitt L.,Mahut N.,21.0,44.0,1.16,4.5,,Completed,allyears.csv,M,A,hewitt l.,mahut n.,0.7950530035335689,0.204946996466431
2008-01-08,Medibank International,Hard,1st Round,Moya C.,Koubek S.,18.0,68.0,1.72,2.0,,Completed,allyears.csv,M,A,moya c.,koubek s.,0.5376344086021505,0.4623655913978494
2008-01-08,Medibank International,Hard,1st Round,Minar I.,Jones A.,102.0,140.0,1.57,2.25,,Completed,allyears.csv,M,A,minar i.,jones a.,0.5890052356020942,0.4109947643979057
2008-01-08,Heineken Open,Hard,1st Round,Ferrer D.,Hernandez O.,5.0,60.0,1.02,12.0,,Completed,allyears.csv,M,A,ferrer d.,hernandez o.,0.9216589861751152,0.0783410138248847
2008-01-08,Heineken Open,Hard,1st Round,Llodra M.,Lee H.T.,54.0,46.0,1.83,1.83,,Completed,allyears.csv,M,A,llodra m.,lee h.t.,0.5,0.5
2008-01-08,Heineken Open,Hard,1st Round,Ferrero J.C.,Levine J.,24.0,170.0,1.16,4.5,,Completed,allyears.csv,M,A,ferrero j.c.,levine j.,0.7950530035335689,0.204946996466431
2008-01-08,Heineken Open,Hard,1st Round,Cilic M.,Cakl T.,59.0,283.0,1.22,4.0,,Completed,allyears.csv,M,A,cilic m.,cakl t.,0.7662835249042146,0.2337164750957854
2008-01-08,Medibank International,Hard,1st Round,Darcis S.,Sirianni J.,88.0,146.0,1.61,2.2,,Completed,allyears.csv,M,A,darcis s.,sirianni j.,0.5774278215223098,0.4225721784776903
2008-01-08,Heineken Open,Hard,1st Round,Malisse X.,Nieminen J.,165.0,26.0,1.72,2.0,,Completed,allyears.csv,M,A,malisse x.,nieminen j.,0.5376344086021505,0.4623655913978494
2008-01-09,Medibank International,Hard,2nd Round,Grosjean S.,Verdasco F.,51.0,27.0,2.5,1.5,,Completed,allyears.csv,M,A,grosjean s.,verdasco f.,0.375,0.625
2008-01-09,Medibank International,Hard,2nd Round,Stepanek R.,Seppi A.,32.0,47.0,1.4,2.75,,Completed,allyears.csv,M,A,stepanek r.,seppi a.,0.6626506024096386,0.3373493975903614
2008-01-09,Medibank International,Hard,2nd Round,Korolev E.,Minar I.,82.0,102.0,1.72,2.0,,Completed,allyears.csv,M,A,korolev e.,minar i.,0.5376344086021505,0.4623655913978494
2008-01-09,Medibank International,Hard,2nd Round,Tursunov D.,Gasquet R.,35.0,8.0,2.75,1.4,,Completed,allyears.csv,M,A,tursunov d.,gasquet r.,0.3373493975903614,0.6626506024096386
2008-01-09,Medibank International,Hard,2nd Round,Berdych T.,Simon G.,14.0,30.0,1.36,3.0,,Completed,allyears.csv,M,A,berdych t.,simon g.,0.6880733944954128,0.3119266055045871
2008-01-09,Medibank International,Hard,2nd Round,Santoro F.,Darcis S.,37.0,88.0,1.53,2.37,,Completed,allyears.csv,M,A,santoro f.,darcis s.,0.6076923076923076,0.3923076923076922
2008-01-09,Medibank International,Hard,2nd Round,Calleri A.,Moya C.,40.0,18.0,2.1,1.66,,Completed,allyears.csv,M,A,calleri a.,moya c.,0.4414893617021276,0.5585106382978724
2008-01-09,Heineken Open,Hard,Quarterfinals,Kohlschreiber P.,Mayer F.,31.0,56.0,1.53,2.37,,Completed,allyears.csv,M,A,kohlschreiber p.,mayer f.,0.6076923076923076,0.3923076923076922
2008-01-09,Heineken Open,Hard,2nd Round,Monaco J.,Rochus O.,23.0,55.0,1.61,2.2,,Completed,allyears.csv,M,A,monaco j.,rochus o.,0.5774278215223098,0.4225721784776903
2008-01-09,Heineken Open,Hard,2nd Round,Massu N.,Malisse X.,80.0,165.0,,,,Completed,allyears.csv,M,A,massu n.,malisse x.,,
2008-01-09,Heineken Open,Hard,2nd Round,Ferrero J.C.,Melzer J.,24.0,62.0,,,,Completed,allyears.csv,M,A,ferrero j.c.,melzer j.,,
2008-01-09,Heineken Open,Hard,2nd Round,Ferrer D.,Roitman S.,5.0,70.0,,,,Completed,allyears.csv,M,A,ferrer d.,roitman s.,,
2008-01-09,Heineken Open,Hard,2nd Round,Llodra M.,Montanes A.,54.0,45.0,,,,Completed,allyears.csv,M,A,llodra m.,montanes a.,,
2008-01-09,Heineken Open,Hard,2nd Round,Kohlschreiber P.,Cilic M.,31.0,59.0,,,,Completed,allyears.csv,M,A,kohlschreiber p.,cilic m.,,
2008-01-09,Heineken Open,Hard,2nd Round,Mayer F.,Chela J.I.,56.0,20.0,2.37,1.53,,Completed,allyears.csv,M,A,mayer f.,chela j.i.,0.3923076923076922,0.6076923076923076
2008-01-09,Heineken Open,Hard,2nd Round,Benneteau J.,Almagro N.,74.0,29.0,2.37,1.53,,Completed,allyears.csv,M,A,benneteau j.,almagro n.,0.3923076923076922,0.6076923076923076
2008-01-09,Heineken Open,Hard,1st Round,Monaco J.,Johansson T.,23.0,49.0,1.9,1.8,,Completed,allyears.csv,M,A,monaco j.,johansson t.,0.4864864864864864,0.5135135135135135
2008-01-09,Medibank International,Hard,2nd Round,Guccione C.,Hewitt L.,125.0,21.0,5.0,1.14,,Completed,allyears.csv,M,A,guccione c.,hewitt l.,0.1856677524429967,0.8143322475570033
2008-01-10,Medibank International,Hard,Quarterfinals,Stepanek R.,Calleri A.,32.0,40.0,1.66,2.1,,Completed,allyears.csv,M,A,stepanek r.,calleri a.,0.5585106382978724,0.4414893617021276
2008-01-10,Medibank International,Hard,Quarterfinals,Guccione C.,Berdych T.,125.0,14.0,3.25,1.33,,Completed,allyears.csv,M,A,guccione c.,berdych t.,0.2903930131004367,0.7096069868995633
2008-01-10,Medibank International,Hard,Quarterfinals,Santoro F.,Korolev E.,37.0,82.0,1.4,2.75,,Completed,allyears.csv,M,A,santoro f.,korolev e.,0.6626506024096386,0.3373493975903614
2008-01-10,Medibank International,Hard,Quarterfinals,Tursunov D.,Grosjean S.,35.0,51.0,1.44,2.62,,Completed,allyears.csv,M,A,tursunov d.,grosjean s.,0.645320197044335,0.354679802955665
2008-01-10,Heineken Open,Hard,Quarterfinals,Benneteau J.,Ferrer D.,74.0,5.0,5.0,1.14,,Completed,allyears.csv,M,A,benneteau j.,ferrer d.,0.1856677524429967,0.8143322475570033
2008-01-10,Heineken Open,Hard,Quarterfinals,Monaco J.,Llodra M.,23.0,54.0,1.57,2.25,,Completed,allyears.csv,M,A,monaco j.,llodra m.,0.5890052356020942,0.4109947643979057
2008-01-10,Heineken Open,Hard,Quarterfinals,Ferrero J.C.,Massu N.,24.0,80.0,1.4,2.75,,Completed,allyears.csv,M,A,ferrero j.c.,massu n.,0.6626506024096386,0.3373493975903614
2008-01-11,Heineken Open,Hard,Semifinals,Ferrero J.C.,Benneteau J.,24.0,74.0,1.53,2.37,,Completed,allyears.csv,M,A,ferrero j.c.,benneteau j.,0.6076923076923076,0.3923076923076922
2008-01-11,Heineken Open,Hard,Semifinals,Kohlschreiber P.,Monaco J.,31.0,23.0,2.2,1.61,,Completed,allyears.csv,M,A,kohlschreiber p.,monaco j.,0.4225721784776903,0.5774278215223098
2008-01-11,Medibank International,Hard,Semifinals,Guccione C.,Stepanek R.,125.0,32.0,2.5,1.5,,Completed,allyears.csv,M,A,guccione c.,stepanek r.,0.375,0.625
2008-01-11,Medibank International,Hard,Semifinals,Tursunov D.,Santoro F.,35.0,37.0,1.57,2.25,,Completed,allyears.csv,M,A,tursunov d.,santoro f.,0.5890052356020942,0.4109947643979057
2008-01-12,Medibank International,Hard,The Final,Tursunov D.,Guccione C.,35.0,125.0,1.53,2.5,,Completed,allyears.csv,M,A,tursunov d.,guccione c.,0.6203473945409429,0.3796526054590571
2008-01-12,Heineken Open,Hard,The Final,Kohlschreiber P.,Ferrero J.C.,31.0,24.0,2.1,1.72,,Completed,allyears.csv,M,A,kohlschreiber p.,ferrero j.c.,0.450261780104712,0.549738219895288
2008-01-14,Australian Open,Hard,1st Round,Seppi A.,Levy H.,48.0,160.0,1.25,3.75,,Completed,allyears.csv,M,A,seppi a.,levy h.,0.75,0.25
2008-01-14,Australian Open,Hard,1st Round,Mahut N.,Acasuso J.,44.0,63.0,1.8,1.9,,Completed,allyears.csv,M,A,mahut n.,acasuso j.,0.5135135135135135,0.4864864864864864
2008-01-14,Australian Open,Hard,1st Round,Warburg S.,Brzezicki J.P.,172.0,97.0,1.66,2.1,,Completed,allyears.csv,M,A,warburg s.,brzezicki j.p.,0.5585106382978724,0.4414893617021276
2008-01-14,Australian Open,Hard,1st Round,Youzhny M.,Montcourt M.,14.0,122.0,1.01,13.0,,Completed,allyears.csv,M,A,youzhny m.,montcourt m.,0.92790863668808,0.07209136331192
2008-01-14,Australian Open,Hard,1st Round,Gasquet R.,Lindahl N.,8.0,254.0,1.01,13.0,,Completed,allyears.csv,M,A,gasquet r.,lindahl n.,0.92790863668808,0.07209136331192
2008-01-14,Australian Open,Hard,1st Round,Calleri A.,Horna L.,41.0,76.0,1.22,4.0,,Completed,allyears.csv,M,A,calleri a.,horna l.,0.7662835249042146,0.2337164750957854
